Repo,Link,Archived,Creation Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments,,,,,,,,,,,
PaddlePaddle/PaddleNLP,https://github.com/PaddlePaddle/PaddleNLP,FALSE,2/5/2021 13:07,"['nlp', 'transformer', 'seq2seq', 'embedding', 'bert', 'ernie', 'paddlenlp', 'pretrained-models', 'transformers', 'information-extraction', 'question-answering', 'search-engine', 'semantic-analysis', 'sentiment-analysis', 'neural-search', 'uie']",6011,75,1728,26,134,Python,78448,905,68,9,30,2711,9,0,0,,,,,,,,,,,
fychen32/MolHGCN,https://github.com/fychen32/MolHGCN,FALSE,5/31/2021 5:16,[],12,3,2,0,2,Python,41,1,0,1,0,11,0,0,0,,,,,,,,,,,
sha168/ADNet,https://github.com/sha168/ADNet,FALSE,3/18/2022 8:49,[],8,1,4,0,1,Python,254,0,0,1,0,9,0,0,0,,,,,,,,,,,
yanlai00/RL-Carla,https://github.com/yanlai00/RL-Carla,FALSE,2/14/2021 4:56,[],9,1,1,0,1,Python,36,0,0,1,0,1,0,0,0,,,,,,,,,,,
encounter1997/DE-CondDETR,https://github.com/encounter1997/DE-CondDETR,FALSE,3/21/2022 16:23,"['object-detection', 'detection-transformer', 'data-efficiency']",40,2,2,0,1,Python,290,0,0,2,0,4,0,0,0,,,,,,,,,,,
rbturnbull/fastapp,https://github.com/rbturnbull/fastapp,FALSE,1/17/2022 2:26,[],5,3,0,0,2,Python,7193,1,0,4,0,190,0,0,142,,,,,,,,,,,
wandb/gitbook,https://github.com/wandb/gitbook,FALSE,10/13/2019 19:08,[],33,7,30,0,35,JavaScript,518993,1,1,31,0,1156,0,0,0,,,,,,,,,,,
kaland313/SSL-MedSeg,https://github.com/kaland313/SSL-MedSeg,FALSE,8/12/2022 13:31,[],16,2,0,1,1,Python,2459,0,0,1,1,5,0,0,0,,,,,,,,,,,
xuchen-ethz/snarf,https://github.com/xuchen-ethz/snarf,FALSE,8/17/2021 8:54,"['3d', '3d-vision', 'computer-vision', 'computer-graphics', 'neural-network', 'animation', 'skinning', 'implicit-functions', 'iccv2021', 'iccv']",220,10,28,0,1,Python,9147,1,0,2,0,7,0,0,3,,,,,,,,,,,
NahidEbrahimian/RNN,https://github.com/NahidEbrahimian/RNN,FALSE,3/22/2022 19:19,"['rnn', 'rnn-tensorflow', 'gru', 'lstm']",12,1,0,0,1,Jupyter Notebook,769,0,0,1,0,50,0,0,0,,,,,,,,,,,
ivadomed/ms-challenge-2021,https://github.com/ivadomed/ms-challenge-2021,FALSE,5/12/2021 21:09,[],9,5,0,2,7,Python,123,15,2,11,3,55,1,0,0,,,,,,,,,,,
lebrice/Sequoia,https://github.com/lebrice/Sequoia,FALSE,2/20/2020 20:47,[],165,18,14,0,13,Python,7125,58,3,28,2,576,1,0,0,,,,,,,,,,,
microsoft/PyCodeGPT,https://github.com/microsoft/PyCodeGPT,FALSE,3/9/2022 7:24,[],34,6,6,2,5,Python,351,1,1,3,2,33,0,0,0,,,,,,,,,,,
JeongMyeong/lotte-visionAI-competition,https://github.com/JeongMyeong/lotte-visionAI-competition,FALSE,3/22/2021 6:05,[],5,1,0,0,1,Python,41,0,0,1,0,14,0,0,0,,,,,,,,,,,
frankaging/Causal-Distill,https://github.com/frankaging/Causal-Distill,FALSE,9/3/2021 0:38,"['model-distillation', 'distilbert', 'language-model', 'model-compression', 'bert-model']",18,3,1,0,1,Python,646,1,0,1,0,75,0,0,0,,,,,,,,,,,
Ericonaldo/ILSwiss,https://github.com/Ericonaldo/ILSwiss,FALSE,7/27/2021 14:43,[],103,2,8,0,3,Python,1379,1,0,5,0,108,0,0,0,,,,,,,,,,,
Real2CAD/Real2CAD-3DV,https://github.com/Real2CAD/Real2CAD-3DV,FALSE,9/7/2021 13:59,[],24,4,9,0,1,Python,17143,1,0,1,0,5,0,0,0,,,,,,,,,,,
Janspiry/Image-Super-Resolution-via-Iterative-Refinement,https://github.com/Janspiry/Image-Super-Resolution-via-Iterative-Refinement,FALSE,7/28/2021 11:32,"['pytorch', 'diffusion-probabilistic', 'super-resolution', 'ddpm', 'image-generation']",2274,60,296,0,4,Python,10247,12,2,1,0,86,3,0,0,,,,,,,,,,,
pprp/datawhale_cv_competition,https://github.com/pprp/datawhale_cv_competition,FALSE,2/21/2021 1:46,[],40,3,9,0,1,Python,595,1,0,1,0,14,0,0,0,,,,,,,,,,,
iesl/gumbel-box-embeddings,https://github.com/iesl/gumbel-box-embeddings,FALSE,10/20/2020 1:57,[],8,18,1,0,1,Jupyter Notebook,8477,0,0,2,0,14,0,0,0,,,,,,,,,,,
mees/vapo,https://github.com/mees/vapo,FALSE,9/22/2021 14:52,[],13,3,1,0,2,C,705564,0,0,1,0,41,0,0,0,,,,,,,,,,,
RicardoP0/Speech2dCNN_LSTM,https://github.com/RicardoP0/Speech2dCNN_LSTM,FALSE,4/28/2020 23:27,[],14,2,3,0,2,Python,88,3,2,3,0,15,0,0,0,,,,,,,,,,,
kookmin-sw/capstone-2022-15,https://github.com/kookmin-sw/capstone-2022-15,FALSE,2/14/2022 2:08,"['aws', 'mysql-database', 'react', 'django', 'stylegan2', 'wav2lip', 'librosa', 'opencv', 'interview', 'interview-practice']",4,2,2,0,6,Python,162951,0,0,14,0,1010,0,0,17,,,,,,,,,,,
BoostcampAITech/lecture-note-python-basics-for-ai,https://github.com/BoostcampAITech/lecture-note-python-basics-for-ai,FALSE,12/24/2020 1:26,[],41,10,59,0,5,Jupyter Notebook,91984,0,0,1,0,67,0,0,0,,,,,,,,,,,
DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,FALSE,5/5/2020 5:52,"['reinforcement-learning', 'reinforcement-learning-algorithms', 'machine-learning', 'gym', 'openai', 'baselines', 'toolbox', 'stable-baselines', 'python', 'pytorch', 'robotics', 'sde', 'gsde', 'sb3']",4346,51,978,17,100,Python,3662,59,9,12,22,686,15,0,0,,,,,,,,,,,
bsridatta/Rotated-Object-Detection,https://github.com/bsridatta/Rotated-Object-Detection,FALSE,1/20/2021 11:16,"['pytorch', 'object-detection', 'rotated-boxes-iou', 'lmr', 'fpn', 'tiny', 'resnet', 'mish', 'multi-head', 'callbacks', 'wandb', 'research', 'modulated-rotation-loss', 'rotated-object', 'rotated-box', 'weights-and-biases']",16,3,1,0,2,Python,79182,0,0,1,0,6,0,0,0,,,,,,,,,,,
graphcore/examples,https://github.com/graphcore/examples,FALSE,8/8/2018 7:29,"['machine-learning', 'deep-learning', 'graphcore']",267,51,69,0,13,Python,98023,16,16,18,7,64,0,0,0,,,,,,,,,,,
UKPLab/MetaQA,https://github.com/UKPLab/MetaQA,FALSE,12/6/2021 8:27,"['question-answering', 'multi-skill-training']",9,5,1,0,1,Python,459,0,0,2,0,2,0,0,0,,,,,,,,,,,
snudm-starlab/NL,https://github.com/snudm-starlab/NL,FALSE,7/5/2021 5:47,[],14,1,0,0,3,Python,6348,0,0,1,0,111,0,0,0,,,,,,,,,,,
Alab-NII/eval_vl_glue,https://github.com/Alab-NII/eval_vl_glue,FALSE,9/8/2021 4:12,[],7,6,0,0,1,Python,8862,0,0,1,1,45,0,0,0,,,,,,,,,,,
kzl/universal-computation,https://github.com/kzl/universal-computation,FALSE,3/9/2021 5:41,[],207,15,27,0,1,Python,86,4,2,1,0,11,0,0,0,,,,,,,,,,,
Sharpiless/yolov5-distillation-5.0,https://github.com/Sharpiless/yolov5-distillation-5.0,FALSE,5/17/2021 3:38,[],108,1,19,1,1,Jupyter Notebook,925,10,0,1,1,23,0,0,0,,,,,,,,,,,
yyliu01/PS-MT,https://github.com/yyliu01/PS-MT,FALSE,3/25/2022 2:16,"['cvpr2022', 'semantic-segmentation', 'semi-supervised-learning', 'semi-supervised-segmentation']",112,4,7,0,1,Python,1130,1,0,1,0,66,0,0,0,,,,,,,,,,,
01BB01/eBayChallenge,https://github.com/01BB01/eBayChallenge,FALSE,3/8/2022 18:59,[],24,2,0,0,16,Python,3552,15,0,5,5,398,0,0,0,,,,,,,,,,,
ajayjain/DietNeRF,https://github.com/ajayjain/DietNeRF,FALSE,2/14/2021 22:47,[],64,4,10,0,7,Python,13278,7,0,1,0,141,0,0,0,,,,,,,,,,,
BlinkDL/SmallInitEmb,https://github.com/BlinkDL/SmallInitEmb,FALSE,2/17/2022 19:26,[],9,1,0,0,2,Python,31203,0,0,1,0,10,0,0,0,,,,,,,,,,,
SWHL/LGPMA_Infer,https://github.com/SWHL/LGPMA_Infer,FALSE,5/31/2022 11:22,[],8,1,4,0,1,Python,1688,0,0,1,0,7,0,0,0,,,,,,,,,,,
INK-USC/CLIF,https://github.com/INK-USC/CLIF,FALSE,10/20/2021 23:09,[],6,4,1,0,1,Python,1492,0,0,1,0,8,0,0,0,,,,,,,,,,,
DanielChuDC/yolov5-fastapi,https://github.com/DanielChuDC/yolov5-fastapi,FALSE,12/3/2021 11:49,[],14,0,12,0,1,Python,84808,1,1,2,0,4,0,0,0,,,,,,,,,,,
lindsey98/Phishpedia,https://github.com/lindsey98/Phishpedia,FALSE,5/23/2021 2:37,"['cybersecurity', 'computer-vision', 'phishing-detection']",49,2,15,0,2,Python,2254,1,0,1,3,204,0,0,0,,,,,,,,,,,
warner-benjamin/code_for_blog_posts,https://github.com/warner-benjamin/code_for_blog_posts,FALSE,7/19/2021 22:40,[],7,1,1,0,1,Jupyter Notebook,51588,0,0,1,0,11,0,0,0,,,,,,,,,,,
robot-learning-freiburg/mobile-rl,https://github.com/robot-learning-freiburg/mobile-rl,FALSE,6/12/2022 18:06,[],14,4,0,0,1,Python,122457,1,0,1,0,6,0,0,0,,,,,,,,,,,
li-phone/DefectNet,https://github.com/li-phone/DefectNet,FALSE,2/20/2020 5:24,[],18,1,5,0,2,Python,30949,7,3,4,0,81,0,0,0,,,,,,,,,,,
EliasKassapis/CARSSS,https://github.com/EliasKassapis/CARSSS,FALSE,6/6/2020 7:07,"['semantic-segmentation', 'adversarial-learning', 'calibration', 'lidc-dataset', 'cityscapes-dataset']",30,4,3,0,1,Python,1155,7,7,9,0,12,0,0,0,,,,,,,,,,,
rmbashirov/rgbd-kinect-pose,https://github.com/rmbashirov/rgbd-kinect-pose,FALSE,3/15/2021 13:10,[],109,8,16,0,1,Python,8177,3,0,1,0,11,0,0,0,,,,,,,,,,,
miraliahmadli/MoCapSolver,https://github.com/miraliahmadli/MoCapSolver,FALSE,6/29/2021 8:55,"['deep-learning', 'denoising', 'gcnn', 'mocap', 'python', 'pytorch']",7,4,1,0,2,Python,828,0,0,2,0,180,0,0,0,,,,,,,,,,,
AI4Finance-Foundation/FinRL-Meta,https://github.com/AI4Finance-Foundation/FinRL-Meta,FALSE,2/16/2021 11:30,"['deep-reinforcement-learning', 'fintech', 'finance', 'drl-trading-agents', 'finrl-library', 'openai', 'openai-gym-environments']",470,22,239,1,28,Jupyter Notebook,136026,47,2,5,3,1394,3,0,0,,,,,,,,,,,
bcaitech1/p4-dkt-freshtomato,https://github.com/bcaitech1/p4-dkt-freshtomato,FALSE,5/23/2021 14:15,[],10,4,5,0,6,Jupyter Notebook,2201,5,0,2,0,124,6,0,0,,,,,,,,,,,
weihaosky/dro-sfm,https://github.com/weihaosky/dro-sfm,FALSE,5/14/2021 8:59,[],15,1,21,0,3,Python,14153,0,0,3,0,5,0,0,0,,,,,,,,,,,
Fraser-Greenlee/T5-VAE,https://github.com/Fraser-Greenlee/T5-VAE,FALSE,8/10/2020 12:26,[],21,4,1,0,1,Python,350,0,0,3,0,19,0,0,0,,,,,,,,,,,
Wadaboa/flatland-challenge,https://github.com/Wadaboa/flatland-challenge,FALSE,4/9/2020 8:15,"['flatland-challenge', 'reinforcement-learning', 'marl', 'multi-agent', 'mapf', 'path-finding', 'gnn', 'graph-neural-networks']",13,4,4,0,2,TeX,46793,0,0,2,0,139,0,0,0,,,,,,,,,,,
VirajBagal/MMBERT,https://github.com/VirajBagal/MMBERT,FALSE,3/12/2021 3:44,[],19,1,5,0,1,Python,173,3,0,1,0,14,0,0,0,,,,,,,,,,,
dhruvdcoder/wandb-allennlp,https://github.com/dhruvdcoder/wandb-allennlp,FALSE,1/7/2020 2:00,"['allennlp', 'sweep', 'wandb', 'machine-learning', 'deep-learning']",20,2,4,9,2,Python,581,5,1,11,12,86,0,0,7,,,,,,,,,,,
mees/calvin,https://github.com/mees/calvin,FALSE,7/20/2021 15:43,"['natural-language-processing', 'robotics', 'deep-learning', 'grounding', 'vision-language', 'manipulation', 'computer-vision', 'pytorch', 'vision', 'vision-and-language']",97,5,14,0,4,Python,1683,0,0,1,0,237,0,0,0,,,,,,,,,,,
world-modelz/world-modelz,https://github.com/world-modelz/world-modelz,FALSE,11/14/2021 22:53,[],12,2,1,0,1,Python,2517,0,0,1,0,105,0,0,0,,,,,,,,,,,
microsoft/segar,https://github.com/microsoft/segar,FALSE,1/28/2022 21:46,[],21,5,8,0,7,Python,84955,2,1,10,0,105,0,0,0,,,,,,,,,,,
arpit2412/InstanceGM,https://github.com/arpit2412/InstanceGM,FALSE,9/3/2022 4:01,[],5,1,1,0,1,Python,3441,0,0,1,0,21,0,0,0,,,,,,,,,,,
LeapLabTHU/CheckpointKD,https://github.com/LeapLabTHU/CheckpointKD,FALSE,10/3/2022 12:56,[],7,2,0,0,1,Python,235,1,0,1,0,24,0,0,0,,,,,,,,,,,
kreshuklab/hylfm-net,https://github.com/kreshuklab/hylfm-net,FALSE,9/26/2019 13:07,[],12,4,2,3,1,Python,10618,1,1,6,3,213,0,0,0,,,,,,,,,,,
amir-abdi/prob-shape-completion,https://github.com/amir-abdi/prob-shape-completion,FALSE,6/27/2019 20:11,[],7,3,3,0,1,Python,170,0,0,1,0,9,0,0,0,,,,,,,,,,,
dnth/yolov5-deepsparse-blogpost,https://github.com/dnth/yolov5-deepsparse-blogpost,FALSE,5/24/2022 12:26,['hacktoberfest'],22,1,6,0,1,Jupyter Notebook,1156689,10,0,2,0,73,0,0,0,,,,,,,,,,,
kernelmachine/demix,https://github.com/kernelmachine/demix,FALSE,8/7/2021 16:59,[],41,2,2,0,1,Python,1389,0,0,1,0,49,0,0,0,,,,,,,,,,,
columbia-ai-robotics/dextairity,https://github.com/columbia-ai-robotics/dextairity,FALSE,4/14/2022 1:54,['robotics'],18,3,2,0,1,C++,28023,1,0,1,0,5,0,0,0,,,,,,,,,,,
microsoft/AMOS,https://github.com/microsoft/AMOS,FALSE,3/11/2022 2:40,"['natural-language-processing', 'deep-learning', 'transformers', 'representation-learning', 'language-model', 'natural-language-understanding', 'pretraining', 'pretrained-language-model', 'adversarial-machine-learning']",22,4,1,1,3,Python,4115,2,1,2,1,8,0,0,0,,,,,,,,,,,
DimitrisAlivas/StarQE,https://github.com/DimitrisAlivas/StarQE,FALSE,6/17/2021 8:58,[],19,3,4,1,3,Python,550,0,0,1,1,10,0,0,0,,,,,,,,,,,
openrlbenchmark/openrlbenchmark,https://github.com/openrlbenchmark/openrlbenchmark,FALSE,5/10/2022 21:07,[],16,3,0,1,1,Python,15760,0,0,3,1,47,0,0,0,,,,,,,,,,,
Shifts-Project/shifts,https://github.com/Shifts-Project/shifts,FALSE,4/21/2021 10:50,[],185,13,38,0,11,Jupyter Notebook,12257,4,2,14,0,339,0,0,0,,,,,,,,,,,
RizwanMunawar/YOLO-RX57-FPS-Comparision,https://github.com/RizwanMunawar/YOLO-RX57-FPS-Comparision,FALSE,8/4/2022 5:30,[],8,1,2,1,1,Python,22580,0,0,2,5,65,0,0,0,,,,,,,,,,,
sbbug/yolov5-prune-multi,https://github.com/sbbug/yolov5-prune-multi,FALSE,3/24/2021 11:28,[],17,2,3,0,1,Python,5392,2,0,1,0,13,0,0,0,,,,,,,,,,,
arkel23/animesion,https://github.com/arkel23/animesion,FALSE,12/8/2020 2:18,[],71,8,11,0,1,Jupyter Notebook,114406,0,0,1,0,111,1,0,0,,,,,,,,,,,
birdortyedi/cifr-pytorch,https://github.com/birdortyedi/cifr-pytorch,FALSE,8/17/2021 11:39,[],11,2,2,0,1,Python,8142,0,0,1,0,4,0,0,0,,,,,,,,,,,
facebookresearch/fastMRI,https://github.com/facebookresearch/fastMRI,FALSE,10/26/2018 22:21,"['fastmri', 'mri', 'deep-learning', 'mri-reconstruction', 'convolutional-neural-networks', 'fastmri-dataset', 'fastmri-challenge', 'pytorch', 'medical-imaging']",884,76,304,3,20,Python,1305,9,1,2,3,226,1,0,0,,,,,,,,,,,
rohitkuk/Cartoonify,https://github.com/rohitkuk/Cartoonify,FALSE,6/6/2021 11:48,"['gans', 'pix2pix', 'python', 'pytorch', 'pix2pix-pytorch', 'cartoon', 'cartoonify']",19,1,6,1,1,Jupyter Notebook,3779,1,0,1,1,15,0,0,0,,,,,,,,,,,
jrzaurin/pytorch-widedeep,https://github.com/jrzaurin/pytorch-widedeep,FALSE,10/21/2017 8:11,"['pytorch', 'tabular-data', 'text', 'images', 'multimodal-deep-learning', 'pytorch-tabular-data', 'pytorch-nlp', 'pytorch-cv', 'pytorch-transformers', 'deep-learning', 'model-hub', 'python']",943,24,155,15,5,Python,95614,5,3,6,15,641,0,0,0,,,,,,,,,,,
ariG23498/GA-hyper-params,https://github.com/ariG23498/GA-hyper-params,FALSE,10/12/2020 15:11,"['tensorflow2', 'genetic-algorithm', 'hyperparameter-optimization', 'keras']",6,2,7,0,1,Jupyter Notebook,454,0,0,1,0,21,0,0,0,,,,,,,,,,,
awaelchli/pytorch-lightning-snippets,https://github.com/awaelchli/pytorch-lightning-snippets,FALSE,8/22/2020 18:08,[],95,3,4,0,1,Python,5119,3,0,3,2,86,0,0,0,,,,,,,,,,,
HealthML/ContIG,https://github.com/HealthML/ContIG,FALSE,12/2/2021 16:07,[],19,5,0,0,1,Python,89,0,0,2,0,6,0,0,0,,,,,,,,,,,
ys-zong/MEDFAIR,https://github.com/ys-zong/MEDFAIR,FALSE,10/4/2022 13:51,[],5,2,1,0,1,Python,9744,2,1,2,0,7,0,0,4,,,,,,,,,,,
huawei-noah/noah-research,https://github.com/huawei-noah/noah-research,FALSE,6/17/2020 1:53,[],589,26,117,0,28,Python,170261,43,19,25,0,372,0,0,0,,,,,,,,,,,
guochengqian/tutorial-yaml-wandb,https://github.com/guochengqian/tutorial-yaml-wandb,FALSE,9/6/2021 19:29,[],6,1,3,0,1,Python,2339,0,0,1,0,5,0,0,0,,,,,,,,,,,
htdt/hyp_metric,https://github.com/htdt/hyp_metric,FALSE,9/9/2021 9:55,"['machine-learning', 'computer-vision', 'pytorch']",79,5,10,0,2,Python,679,0,0,2,0,19,0,0,0,,,,,,,,,,,
SajjadAemmi/Face-Recognition,https://github.com/SajjadAemmi/Face-Recognition,FALSE,9/2/2020 16:11,"['face-recognition', 'deep-learning', 'pytorch']",38,2,7,0,1,Python,229077,0,0,2,0,107,1,0,0,,,,,,,,,,,
ChaoningZhang/Dual-temperature,https://github.com/ChaoningZhang/Dual-temperature,FALSE,3/28/2022 11:32,[],14,2,0,0,2,Python,61,0,0,1,0,2,0,0,0,,,,,,,,,,,
morningmoni/GAR,https://github.com/morningmoni/GAR,FALSE,6/1/2021 2:40,"['question-answering', 'seq2seq-model', 'retrieval-model', 'reranking', 'openqa', 'open-domain-qa']",42,2,9,0,1,Python,89,0,0,1,0,12,0,0,0,,,,,,,,,,,
rohsequ/Deep-RL-Wordle-,https://github.com/rohsequ/Deep-RL-Wordle-,FALSE,4/4/2022 4:49,[],5,3,0,0,2,Python,218222,0,0,9,0,10,0,0,0,,,,,,,,,,,
BirdyPfluo/Breeno-Sentence-Similarity-Matching-Rank16,https://github.com/BirdyPfluo/Breeno-Sentence-Similarity-Matching-Rank16,FALSE,6/9/2021 9:02,[],5,1,0,0,0,Python,8125,0,0,1,0,3,0,0,0,,,,,,,,,,,
yukyunglee/LG_ES_Transformer,https://github.com/yukyunglee/LG_ES_Transformer,FALSE,7/4/2022 13:44,[],5,1,0,0,1,Jupyter Notebook,1917040,0,0,1,0,19,0,0,0,,,,,,,,,,,
kakaoenterprise/Learning-Debiased-Disentangled,https://github.com/kakaoenterprise/Learning-Debiased-Disentangled,FALSE,10/20/2021 1:54,[],60,3,5,0,3,Python,1678,1,0,1,0,29,0,0,0,,,,,,,,,,,
ArvinZhuang/DSI-QG,https://github.com/ArvinZhuang/DSI-QG,FALSE,6/20/2022 8:41,[],16,1,2,0,1,Python,12473,0,0,1,0,9,0,0,0,,,,,,,,,,,
rom1504/clip-retrieval,https://github.com/rom1504/clip-retrieval,FALSE,6/7/2021 22:45,"['semantic-search', 'deep-learning', 'multimodal', 'ai', 'clip', 'knn']",686,15,67,76,9,Jupyter Notebook,2014,58,0,11,76,268,5,0,209,,,,,,,,,,,
tangjielong928/CCKS2022,https://github.com/tangjielong928/CCKS2022,FALSE,8/16/2022 8:32,[],11,1,3,0,1,Python,379,1,0,2,0,6,0,0,0,,,,,,,,,,,
phamdinhkhanh/general_backbone,https://github.com/phamdinhkhanh/general_backbone,FALSE,10/19/2021 11:29,"['data-augmentation', 'image-classification', 'backbone', 'cnn-pytorch', 'resnet']",40,3,5,2,1,Python,22342,0,0,1,3,19,0,0,0,,,,,,,,,,,
wandb/artifacts-examples,https://github.com/wandb/artifacts-examples,FALSE,4/10/2020 18:59,[],10,4,2,0,2,Python,975,2,1,4,0,26,0,0,0,,,,,,,,,,,
seanswyi/transformer-implementation,https://github.com/seanswyi/transformer-implementation,FALSE,11/7/2020 0:45,[],22,3,4,0,1,Python,18181,0,0,1,0,174,0,0,0,,,,,,,,,,,
Hitdahit/Code_Refactoring,https://github.com/Hitdahit/Code_Refactoring,FALSE,1/18/2022 6:28,[],9,1,0,0,8,Python,288,0,0,36,0,152,20,0,0,,,,,,,,,,,
RichardoMrMu/yolov5-helmet-detection-python,https://github.com/RichardoMrMu/yolov5-helmet-detection-python,FALSE,11/10/2021 1:29,"['python', 'python3', 'yolov5', 'helmet-detection']",11,1,7,0,1,Python,16115,0,0,1,0,3,0,0,0,,,,,,,,,,,
mrheffels/aerial-imagery-segmentation,https://github.com/mrheffels/aerial-imagery-segmentation,FALSE,11/6/2020 14:43,[],11,1,9,0,1,Python,50288,0,0,1,0,6,0,0,0,,,,,,,,,,,
ermongroup/self-similarity-prior,https://github.com/ermongroup/self-similarity-prior,FALSE,4/11/2022 23:40,[],13,7,0,0,2,Jupyter Notebook,72225,0,0,1,0,19,0,0,0,,,,,,,,,,,
toshas/sttp,https://github.com/toshas/sttp,FALSE,7/1/2021 10:28,"['pytorch', 'tensor', 'tensortrain', 'svd', 'svdp', 'sttp', 'orthogonality', 'reparameterization', 'householder', 'aistats', 'stability-training', 'compression', 'reproducibility', 'reproducible-research']",12,1,0,0,1,Python,15068,0,0,1,0,1,0,0,0,,,,,,,,,,,
hedrergudene/MultiTask_NLU,https://github.com/hedrergudene/MultiTask_NLU,FALSE,2/21/2022 11:57,[],8,1,4,0,1,Python,14112,1,1,1,0,180,0,0,0,,,,,,,,,,,
lyeskhalil/CORL,https://github.com/lyeskhalil/CORL,FALSE,6/29/2020 19:37,[],12,1,3,0,3,Python,24940,0,0,3,0,614,0,0,0,,,,,,,,,,,
kaczmarj/champkit,https://github.com/kaczmarj/champkit,FALSE,6/6/2022 18:18,"['benchmark', 'benchmarking', 'histopathology', 'image-classification', 'deep-learning', 'pytorch']",17,1,1,2,1,Python,152,0,0,4,2,17,0,0,0,,,,,,,,,,,
SZAR-LAB/AggPose,https://github.com/SZAR-LAB/AggPose,FALSE,2/5/2022 2:00,"['computer-vision', 'deep-learning', 'infant-health', 'transformers', 'pose-estimation', 'pytorch-implementation']",11,2,3,0,2,Python,4532,0,0,1,0,37,0,0,11,,,,,,,,,,,
AndreaCossu/continual-pretraining-nlp-vision,https://github.com/AndreaCossu/continual-pretraining-nlp-vision,FALSE,5/2/2022 13:05,"['continual-learning', 'forgetting', 'image-classification', 'lifelong-learning', 'masked-image-modeling', 'masked-language-models', 'pretrained-models', 'qnli', 'self-supervised', 'senteval', 'sentiment-analysis', 'transformers']",8,1,0,0,1,Jupyter Notebook,851,0,0,1,0,12,0,0,0,,,,,,,,,,,
mhw32/data-centric-deep-learning,https://github.com/mhw32/data-centric-deep-learning,FALSE,5/15/2022 22:26,[],10,2,31,0,1,Python,72586,0,0,1,0,27,0,0,0,,,,,,,,,,,
HDETR/H-Deformable-DETR-mmdet,https://github.com/HDETR/H-Deformable-DETR-mmdet,FALSE,8/4/2022 7:27,[],20,1,1,1,2,Python,38905,0,0,2,1,4,0,0,0,,,,,,,,,,,
Tviskaron/mipt,https://github.com/Tviskaron/mipt,FALSE,9/11/2019 9:54,[],6,1,10,0,1,Jupyter Notebook,6338,0,0,1,0,106,0,0,0,,,,,,,,,,,
sayakpaul/Generating-categories-from-arXiv-paper-titles,https://github.com/sayakpaul/Generating-categories-from-arXiv-paper-titles,FALSE,9/7/2019 12:56,"['deep-learning', 'natural-language-processing', 'tensorflow', 'arxiv', 'wandb', 'scikit-learn', 'gcp']",12,5,4,0,1,Jupyter Notebook,29573,0,0,2,0,49,0,0,0,,,,,,,,,,,
bcaitech1/p4-opt-5-vibrhanium-,https://github.com/bcaitech1/p4-opt-5-vibrhanium-,FALSE,5/24/2021 5:07,[],6,4,3,0,6,Jupyter Notebook,29948,3,0,11,0,314,0,0,0,,,,,,,,,,,
wisdomikezogwo/MMAE_Pathology,https://github.com/wisdomikezogwo/MMAE_Pathology,FALSE,9/4/2022 4:13,[],5,1,0,0,1,Python,415,0,0,1,0,5,0,0,0,,,,,,,,,,,
JiaweiShiCV/Amend-Representation-Module,https://github.com/JiaweiShiCV/Amend-Representation-Module,FALSE,3/20/2021 9:20,"['raf-db', 'pytorch', 'facial-expression-recognition']",50,1,13,0,1,Python,747,3,0,1,0,94,0,0,0,,,,,,,,,,,
haoheliu/DCASE_2022_Task_5,https://github.com/haoheliu/DCASE_2022_Task_5,FALSE,7/4/2022 23:18,[],18,2,1,0,1,Python,464,0,0,1,0,15,0,0,0,,,,,,,,,,,
AI4HealthUOL/SSSD,https://github.com/AI4HealthUOL/SSSD,FALSE,8/19/2022 19:15,"['deep-learning', 'diffusion-models', 'time-series-forecasting', 'time-series-imputation']",65,5,8,0,2,Python,882,0,0,1,0,19,0,0,0,,,,,,,,,,,
ehoogeboom/multinomial_diffusion,https://github.com/ehoogeboom/multinomial_diffusion,FALSE,5/28/2021 15:07,[],87,3,4,0,1,Python,345,0,0,1,0,4,0,0,0,,,,,,,,,,,
tshrjn/Finetune-QA,https://github.com/tshrjn/Finetune-QA,FALSE,6/1/2020 8:28,[],34,2,3,0,1,Python,9,2,1,2,0,7,0,0,0,,,,,,,,,,,
malteos/scincl,https://github.com/malteos/scincl,FALSE,2/7/2022 19:09,"['emnlp2022', 'scidocs', 'scincl']",23,2,1,2,1,Python,84,0,0,1,2,11,0,0,0,,,,,,,,,,,
lx-cly/YOLOv5_OBB_KLD,https://github.com/lx-cly/YOLOv5_OBB_KLD,FALSE,11/20/2021 4:56,[],28,1,10,0,1,Python,9640,12,0,1,0,44,0,0,0,,,,,,,,,,,
DocF/multispectral-object-detection,https://github.com/DocF/multispectral-object-detection,FALSE,10/30/2021 12:08,"['deep-learning', 'object-detection', 'pytorch', 'transformer', 'yolov5']",109,3,23,0,1,Python,42435,17,0,1,0,49,0,0,0,,,,,,,,,,,
botaoye/OSTrack,https://github.com/botaoye/OSTrack,FALSE,3/22/2022 7:02,"['tracking', 'transformer']",93,3,14,0,1,Python,1123,10,1,1,0,14,0,0,0,,,,,,,,,,,
