Repo,Link,Archived,Creation Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments,,,,,,,,,,,
lsj2408/Transformer-M,https://github.com/lsj2408/Transformer-M,FALSE,10/4/2022 10:05,"['transformer', 'general-purpose-molecular-model', 'graph-neural-network', 'graph-transformer', 'molecular-modeling', 'molecule']",38,1,3,0,1,Python,5678,0,0,1,0,14,0,0,0,,,,,,,,,,,
zwvews/LADG,https://github.com/zwvews/LADG,FALSE,5/9/2022 8:26,[],6,1,1,0,1,Python,151,1,0,1,0,2,0,0,0,,,,,,,,,,,
rxavier/poniard,https://github.com/rxavier/poniard,FALSE,2/14/2022 1:46,"['python', 'scikit-learn', 'machine-learning']",111,3,6,7,1,Jupyter Notebook,87526,5,0,4,9,443,0,0,32,,,,,,,,,,,
Flexible-Artificial-Intelligence/flexia,https://github.com/Flexible-Artificial-Intelligence/flexia,FALSE,7/6/2022 10:10,"['data-science', 'deep-learning', 'machine-learning', 'neural-networks', 'python', 'pytorch', 'computer-vision', 'library', 'natural-language-processing', 'artificial-intelligence']",5,1,0,0,1,Python,786,0,0,4,0,174,0,0,0,,,,,,,,,,,
ashishtele/ashishtele.github.io,https://github.com/ashishtele/ashishtele.github.io,FALSE,1/11/2019 18:08,"['jekyll', 'data-science', 'blogging', 'python3', 'r', 'pycaret', 'streamlit-webapp']",7,1,2,0,1,JavaScript,19520,4,4,5,0,807,0,0,696,,,,,,,,,,,
nipunsadvilkar/roberta-base-mr,https://github.com/nipunsadvilkar/roberta-base-mr,FALSE,7/16/2021 6:10,"['transformers', 'flax', 'jax', 'huggingface', 'roberta', 'marathi']",23,3,4,0,2,Python,451,0,0,4,0,19,0,0,0,,,,,,,,,,,
PJunhyuk/2021AICompetition-03,https://github.com/PJunhyuk/2021AICompetition-03,FALSE,10/19/2021 8:41,"['pytorch', 'computer-vision', 'object-detection', 'yolov5']",8,2,2,0,1,Python,174,0,0,1,0,5,0,0,0,,,,,,,,,,,
microsoft/unilm,https://github.com/microsoft/unilm,FALSE,7/23/2019 4:15,"['nlp', 'language-understanding', 'language-generation', 'pre-trained-model', 'small-pre-trained-model', 'unilm', 'minilm', 'layoutlm', 'infoxlm', 'multimodal-pre-trained-model', 'layoutxlm', 'beit', 'document-ai', 'ocr', 'trocr', 'wavlm', 'beit-3', 'foundation-models', 'xlm-e', 'deepnet']",7087,168,1293,3,39,Python,15457,250,10,3,4,838,4,0,0,,,,,,,,,,,
shagunsodhani/xplogger,https://github.com/shagunsodhani/xplogger,FALSE,3/26/2021 17:26,[],7,1,0,4,1,HTML,6887,0,0,5,4,99,0,0,12,,,,,,,,,,,
sony-si/ai-research,https://github.com/sony-si/ai-research,FALSE,7/14/2020 7:43,[],44,5,12,0,2,Python,50230,0,0,1,0,8,0,0,0,,,,,,,,,,,
neelnanda-io/Easy-Transformer,https://github.com/neelnanda-io/Easy-Transformer,FALSE,8/26/2022 20:20,[],19,2,7,0,6,Jupyter Notebook,9607,1,0,39,0,210,0,0,0,,,,,,,,,,,
footoredo/rspo-iclr-2022,https://github.com/footoredo/rspo-iclr-2022,FALSE,3/14/2022 0:11,[],6,3,0,0,1,Python,61,1,0,1,0,1,0,0,0,,,,,,,,,,,
feng-lab/pytorch-image-models,https://github.com/feng-lab/pytorch-image-models,FALSE,4/15/2020 16:51,[],14,3,3,0,58,Python,18086,0,0,1,0,1364,0,0,0,,,,,,,,,,,
NVIDIA-Merlin/Transformers4Rec,https://github.com/NVIDIA-Merlin/Transformers4Rec,FALSE,4/14/2021 19:20,"['transformer', 'pytorch', 'tabular-data', 'huggingface', 'bert', 'gtp', 'language-model', 'xlnet', 'nlp', 'seq2seq', 'recsys', 'recommender-system', 'session-based-recommendation']",654,24,89,15,19,Python,761024,74,4,79,17,841,0,0,305,,,,,,,,,,,
OATML/non-parametric-transformers,https://github.com/OATML/non-parametric-transformers,FALSE,6/6/2021 16:31,[],350,9,33,0,2,Python,134,1,0,1,0,7,0,0,0,,,,,,,,,,,
GriddlyAI/grafter,https://github.com/GriddlyAI/grafter,FALSE,9/26/2021 16:25,[],10,1,0,0,1,Python,504,0,0,1,0,28,0,0,0,,,,,,,,,,,
omihub777/MLP-Mixer-CIFAR,https://github.com/omihub777/MLP-Mixer-CIFAR,FALSE,10/17/2021 7:32,[],9,1,1,0,1,Python,676,1,0,2,0,21,0,0,0,,,,,,,,,,,
bupt-ai-cz/LLVIP,https://github.com/bupt-ai-cz/LLVIP,FALSE,6/15/2021 8:10,"['computer-vision', 'visible-infrared', 'low-light-image', 'image-fusion', 'object-detection', 'cnn', 'gan', 'deep-learning', 'low-light-vision', 'image-to-image-translation', 'iccv2021']",371,23,53,0,4,Jupyter Notebook,70631,10,0,1,0,173,0,0,61,,,,,,,,,,,
yasarniyazoglu/YoloV5-and-DeepSort-Custom-Dataset,https://github.com/yasarniyazoglu/YoloV5-and-DeepSort-Custom-Dataset,FALSE,10/4/2021 21:34,[],14,1,3,0,1,Python,103373,0,0,1,0,5,0,0,0,,,,,,,,,,,
SilenceX12138/Machine-Learning-Theory-and-Application,https://github.com/SilenceX12138/Machine-Learning-Theory-and-Application,FALSE,6/23/2021 11:44,"['machine-learning', 'artificial-intelligence']",36,1,1,0,1,Jupyter Notebook,20731,0,0,1,0,39,0,0,0,,,,,,,,,,,
csebuetnlp/CrossSum,https://github.com/csebuetnlp/CrossSum,FALSE,12/15/2021 20:13,['cross-lingual-summarization'],27,3,5,0,3,Python,5912,0,0,1,0,9,0,0,0,,,,,,,,,,,
chenghuige/pikachu2,https://github.com/chenghuige/pikachu2,FALSE,11/4/2021 13:27,[],137,4,50,0,1,Jupyter Notebook,413173,1,1,1,0,19,0,0,0,,,,,,,,,,,
montrealrobotics/iv_rl,https://github.com/montrealrobotics/iv_rl,FALSE,12/6/2021 10:16,"['reinforcement-learning', 'deep-reinforcement-learning']",27,1,3,0,2,Python,1030,1,0,1,0,5,0,0,0,,,,,,,,,,,
LostCow/KLUE,https://github.com/LostCow/KLUE,FALSE,12/8/2021 9:57,['klue'],22,0,4,0,2,Python,5920,0,0,2,0,44,0,0,0,,,,,,,,,,,
aikkala/user-in-the-box,https://github.com/aikkala/user-in-the-box,FALSE,12/13/2021 13:46,[],6,3,0,2,2,Python,395977,1,1,7,3,350,0,0,0,,,,,,,,,,,
crs4/deep_framework,https://github.com/crs4/deep_framework,FALSE,2/7/2020 10:18,[],5,11,0,0,2,JavaScript,25957,10,6,12,0,392,0,0,0,,,,,,,,,,,
Storiesbyharshit/Data-Science-Portfolio,https://github.com/Storiesbyharshit/Data-Science-Portfolio,FALSE,7/3/2020 11:22,"['machine-learning', 'deeplearning', 'neural-networks', 'natural-language-processing', 'tensorflow', 'keras', 'python', 'pytorch', 'computer-vision', 'data-science', 'data-visualization', 'python-library', 'python-programming-language', 'scipy', 'portfolio', 'python-files', 'streamlit']",15,3,2,0,1,Jupyter Notebook,55876,25,25,27,0,188,0,0,0,,,,,,,,,,,
deeprison/Molding,https://github.com/deeprison/Molding,FALSE,11/28/2021 12:00,[],5,0,1,0,3,Jupyter Notebook,5350,12,0,3,0,77,0,0,0,,,,,,,,,,,
Code-keys/yolov5-6.0-RetinaNet-MultiLabel,https://github.com/Code-keys/yolov5-6.0-RetinaNet-MultiLabel,FALSE,4/19/2022 11:32,"['detection', 'retinanet', 'yolov5', 'multi-label-detection']",7,2,1,0,1,Python,4712,1,0,1,0,7,0,0,0,,,,,,,,,,,
guochengqian/ASSANet,https://github.com/guochengqian/ASSANet,FALSE,10/22/2021 15:12,[],25,5,2,0,1,Python,21726,1,0,1,0,8,0,0,0,,,,,,,,,,,
antiHUMANDesigns/dall-e-mega,https://github.com/antiHUMANDesigns/dall-e-mega,FALSE,6/8/2022 11:56,[],5,2,1,0,1,JavaScript,219,3,0,1,0,2,0,0,0,,,,,,,,,,,
7eu7d7/genshin_autoplay_domain,https://github.com/7eu7d7/genshin_autoplay_domain,FALSE,8/18/2022 12:50,[],209,6,37,0,1,Python,861,2,0,1,0,4,0,0,0,,,,,,,,,,,
kevinghst/lightweight_rl_probe,https://github.com/kevinghst/lightweight_rl_probe,FALSE,8/13/2022 13:48,[],9,1,1,0,0,Python,93,0,0,1,0,9,0,0,0,,,,,,,,,,,
alvarobartt/understanding-resnet,https://github.com/alvarobartt/understanding-resnet,FALSE,3/7/2021 11:27,"['residual-learning', 'pytorch', 'implementation-of-research-paper', 'pytorch-resnet', 'resnet', 'image-classification']",6,1,1,2,1,Python,1216,0,0,2,2,150,2,0,0,,,,,,,,,,,
ws-choi/ISMIR2020_U_Nets_SVS,https://github.com/ws-choi/ISMIR2020_U_Nets_SVS,FALSE,8/3/2020 4:48,"['singing-voice-separation', 'musdb18', 'pytorch', 'source-separation', 'ismir2020']",62,5,7,0,1,Jupyter Notebook,112062,1,0,1,0,31,0,0,0,,,,,,,,,,,
afiaka87/clip-guided-diffusion,https://github.com/afiaka87/clip-guided-diffusion,FALSE,7/21/2021 2:04,"['multimodal', 'image-generation', 'text-to-image-synthesis', 'text-to-image', 'openai', 'openai-clip', 'deep-learning', 'artificial-intelligence', 'diffusion', 'multimodality']",387,11,60,5,3,Python,53685,9,0,5,8,366,0,0,0,,,,,,,,,,,
somepago/dbViz,https://github.com/somepago/dbViz,FALSE,11/22/2021 20:11,"['pytorch', 'understanding-neural-networks', 'decision-boundaries', 'visualization-tools', 'neural-network-visualizations', 'decision-boundary-visualizations', 'cifar10']",49,3,8,0,3,Python,5333,0,0,1,0,23,0,0,0,,,,,,,,,,,
CENG501-Projects/CENG501-Spring2022,https://github.com/CENG501-Projects/CENG501-Spring2022,FALSE,6/29/2022 13:39,[],9,2,14,0,37,Jupyter Notebook,316805,3,3,1,0,417,0,0,0,,,,,,,,,,,
sczhou/LEDNet,https://github.com/sczhou/LEDNet,FALSE,7/4/2022 3:47,"['image-deblurring', 'image-enhancement', 'lednet', 'low-light-image-enhancement']",65,15,6,1,1,Python,8857,3,0,1,1,11,0,0,0,,,,,,,,,,,
stnoah1/infogcn,https://github.com/stnoah1/infogcn,FALSE,9/24/2021 20:29,[],28,2,3,2,2,Python,5445,3,0,1,3,151,0,0,0,,,,,,,,,,,
deshwalmahesh/yolov7-deepsort-tracking,https://github.com/deshwalmahesh/yolov7-deepsort-tracking,FALSE,7/13/2022 10:30,[],33,2,14,0,1,Jupyter Notebook,70152,0,0,1,0,13,0,0,0,,,,,,,,,,,
jzbjyb/OmniTab,https://github.com/jzbjyb/OmniTab,FALSE,5/4/2022 9:24,[],7,2,0,0,1,Python,1563,1,0,1,0,9,0,0,0,,,,,,,,,,,
prs-eth/graph-super-resolution,https://github.com/prs-eth/graph-super-resolution,FALSE,2/22/2022 11:21,[],28,2,5,0,2,Python,2227,0,0,1,0,27,0,0,0,,,,,,,,,,,
linyongver/Bayesian-Invariant-Risk-Minmization,https://github.com/linyongver/Bayesian-Invariant-Risk-Minmization,FALSE,3/14/2022 7:09,[],19,3,3,0,3,Python,143,0,0,1,0,48,0,0,0,,,,,,,,,,,
kdhht2334/ELIM_FER,https://github.com/kdhht2334/ELIM_FER,FALSE,9/18/2022 6:45,"['facial-expression-recognition', 'feature-normalization', 'human-computer-interaction', 'optimal-transport', 'valence-arousal']",14,1,1,0,1,Python,54420,0,0,1,0,15,0,0,0,,,,,,,,,,,
ceshine/kaggle-quest,https://github.com/ceshine/kaggle-quest,FALSE,2/13/2020 3:53,[],8,1,0,0,1,Python,57,0,0,1,1,7,0,0,0,,,,,,,,,,,
huggingface/deep-rl-class,https://github.com/huggingface/deep-rl-class,FALSE,4/21/2022 10:19,"['deep-reinforcement-learning', 'reinforcement-learning', 'reinforcement-learning-excercises', 'deep-learning']",2042,87,227,0,21,Jupyter Notebook,84251,8,2,9,0,261,0,0,0,,,,,,,,,,,
jefflai108/PARP-wav2vec-PyTorch,https://github.com/jefflai108/PARP-wav2vec-PyTorch,FALSE,10/26/2021 15:10,[],9,4,0,0,0,Python,6602,1,0,1,0,4,0,0,0,,,,,,,,,,,
zhougroup/BAM,https://github.com/zhougroup/BAM,FALSE,10/19/2020 4:47,[],26,4,7,0,3,Python,3290,0,0,1,0,6,0,0,0,,,,,,,,,,,
affjljoo3581/BMS-Molecular-Translation,https://github.com/affjljoo3581/BMS-Molecular-Translation,FALSE,6/4/2021 4:04,"['competition', 'kaggle', 'pytorch', 'pytorch-lightning', 'deepspeed', 'wandb', 'transformer', 'vision-transformer', 'deep-learning']",10,1,2,0,1,Python,35,0,0,1,0,2,0,0,0,,,,,,,,,,,
Baichenjia/Contrastive-UCB,https://github.com/Baichenjia/Contrastive-UCB,FALSE,6/16/2022 16:16,[],8,2,0,0,1,Python,274,0,0,1,0,2,0,0,0,,,,,,,,,,,
sborquez/VQGAN_CLIP_docker,https://github.com/sborquez/VQGAN_CLIP_docker,FALSE,5/31/2021 20:18,"['docker', 'gan', 'jupyter-notebook', 'pytorch', 'vqgan', 'clip']",14,4,8,1,2,Python,4187,3,0,1,1,10,0,0,0,,,,,,,,,,,
wywyWang/Depression-Detection-LT-EDI-ACL-2022,https://github.com/wywyWang/Depression-Detection-LT-EDI-ACL-2022,FALSE,1/3/2022 12:39,"['depression-detection', 'acl']",5,1,1,0,3,Python,107,0,0,4,0,58,0,0,0,,,,,,,,,,,
Amey-Thakur/TEXT-SUMMARIZER,https://github.com/Amey-Thakur/TEXT-SUMMARIZER,FALSE,12/18/2021 9:18,"['ameythakur', 'amey', 'text-summarizer', 'text-summariser', 'python', 'project', 'julia', 'research']",13,1,3,0,1,Python,118808,0,0,1,0,20,0,0,14,,,,,,,,,,,
blcuicall/SimpDefiner,https://github.com/blcuicall/SimpDefiner,FALSE,3/9/2022 5:25,[],13,1,1,0,1,Python,16715,0,0,1,0,5,0,0,0,,,,,,,,,,,
zui0711/Z-Lab,https://github.com/zui0711/Z-Lab,FALSE,12/30/2021 15:19,70,6,44,0,1,Jupyter Notebook,48551,0,0,1,0,49,0,0,0,,,,,,,,,,,,
JoungheeKim/K-wav2vec,https://github.com/JoungheeKim/K-wav2vec,FALSE,8/11/2021 10:04,[],63,1,11,0,1,Python,490,2,0,1,0,14,0,0,0,,,,,,,,,,,
IceClear/MW-GAN,https://github.com/IceClear/MW-GAN,FALSE,7/13/2020 8:29,"['mw-gan', 'pytorch']",39,5,10,1,1,Python,38636,0,0,1,1,28,0,0,0,,,,,,,,,,,
AICPS/roadscene2vec,https://github.com/AICPS/roadscene2vec,FALSE,6/15/2021 23:09,[],21,3,5,0,3,Python,17632,1,0,1,0,94,0,0,0,,,,,,,,,,,
pingyang1117/PRBNet_PyTorch,https://github.com/pingyang1117/PRBNet_PyTorch,FALSE,8/29/2022 15:37,[],22,1,3,0,4,Jupyter Notebook,32715,1,0,1,0,34,0,0,0,,,,,,,,,,,
IrisLi17/onpolicy_algorithm,https://github.com/IrisLi17/onpolicy_algorithm,FALSE,3/9/2022 9:40,[],8,1,0,0,1,Python,2793,0,0,3,0,29,0,0,0,,,,,,,,,,,
NVlabs/FourCastNet,https://github.com/NVlabs/FourCastNet,FALSE,7/7/2022 21:39,['earth-science'],85,15,20,1,1,Python,2201,3,0,1,1,2,0,0,0,,,,,,,,,,,
chengzhag/Implicit3DUnderstanding,https://github.com/chengzhag/Implicit3DUnderstanding,FALSE,11/27/2020 2:39,"['ldif', 'coop', 'scene-graph', 'sgcn']",138,6,19,0,2,Python,62141,3,0,1,0,34,0,0,0,,,,,,,,,,,
KazuhideMimura/yolov5-ichthyolith,https://github.com/KazuhideMimura/yolov5-ichthyolith,FALSE,5/10/2022 5:59,[],8,1,1,0,1,Python,2816,3,0,1,0,30,0,0,0,,,,,,,,,,,
NVIDIA/transformer-ls,https://github.com/NVIDIA/transformer-ls,FALSE,7/22/2021 18:35,"['efficient-transformers', 'long-sequence', 'transformer', 'vision-transformer']",192,14,29,0,2,Python,127,0,0,1,0,6,0,0,0,,,,,,,,,,,
mcbuehler/VariTex,https://github.com/mcbuehler/VariTex,FALSE,3/29/2021 11:21,"['generative-model', 'gan', 'deep-learning', 'faces', 'computer-vision', 'ai', 'neural-rendering']",53,8,6,0,1,Jupyter Notebook,1727,2,0,1,0,14,0,0,9,,,,,,,,,,,
berlino/tensor2struct-public,https://github.com/berlino/tensor2struct-public,FALSE,3/18/2021 18:10,[],79,6,18,0,2,Python,30780,1,0,1,0,29,0,0,0,,,,,,,,,,,
seba-1511/plotify,https://github.com/seba-1511/plotify,FALSE,10/10/2017 8:06,[],5,2,0,0,1,Python,29751,0,0,2,9,91,0,0,0,,,,,,,,,,,
llyx97/sparse-and-robust-PLM,https://github.com/llyx97/sparse-and-robust-PLM,FALSE,9/19/2022 2:03,"['bert-compression', 'dataset-bias', 'ood-generalization', 'pytorch-implmention']",13,1,0,0,1,Python,29377,0,0,1,0,111,0,0,0,,,,,,,,,,,
espnet/espnet,https://github.com/espnet/espnet,FALSE,12/13/2017 0:45,"['deep-learning', 'end-to-end', 'chainer', 'pytorch', 'kaldi', 'speech-recognition', 'speech-synthesis', 'speech-translation', 'machine-translation', 'voice-conversion', 'speech-enhancement', 'speech-separation', 'singing-voice-synthesis', 'speaker-diarization', 'spoken-language-understanding']",5625,179,1737,46,190,Python,574191,385,54,11,46,15987,51,0,2746,,,,,,,,,,,
OatmealLiu/class-iNCD,https://github.com/OatmealLiu/class-iNCD,FALSE,7/10/2022 13:49,[],38,3,4,2,3,Python,4759,2,1,1,2,24,0,0,0,,,,,,,,,,,
littledeep/YOLOv5-RK3399Pro,https://github.com/littledeep/YOLOv5-RK3399Pro,FALSE,8/19/2021 8:39,[],69,2,19,0,1,Python,383,0,0,1,0,2,0,0,0,,,,,,,,,,,
KhrulkovV/nonlinear-image-editing,https://github.com/KhrulkovV/nonlinear-image-editing,FALSE,12/14/2020 12:53,[],22,2,4,0,1,Jupyter Notebook,97626,0,0,1,0,1,0,0,0,,,,,,,,,,,
Sea-Snell/grokking,https://github.com/Sea-Snell/grokking,FALSE,11/17/2021 6:45,"['artificial-intelligence', 'deep-learning', 'grokking', 'neural-network', 'transformer', 'transformer-models', 'python', 'pytorch']",17,3,4,0,2,Python,1912,0,0,1,0,10,0,0,0,,,,,,,,,,,
matthewearl/q1physrl,https://github.com/matthewearl/q1physrl,FALSE,4/25/2020 13:57,[],89,2,4,0,1,Jupyter Notebook,8994,8,8,9,0,82,0,0,0,,,,,,,,,,,
tom-andersson/icenet-paper,https://github.com/tom-andersson/icenet-paper,FALSE,7/23/2021 12:18,[],41,3,11,1,2,Python,454,0,0,1,1,61,0,0,0,,,,,,,,,,,
LucasAlegre/sfols,https://github.com/LucasAlegre/sfols,FALSE,6/10/2022 18:44,"['reinforcement-learning', 'rl', 'icml', 'multi-objective', 'multi-objective-rl', 'successor-features', 'successor-representation', 'transfer-learning', 'icml-2022']",5,1,1,0,1,Python,27,0,0,1,0,2,0,0,0,,,,,,,,,,,
gau-nernst/centernet-lightning,https://github.com/gau-nernst/centernet-lightning,FALSE,5/27/2021 2:05,"['pytorch', 'object-detection', 'pytorch-lightning', 'centernet', 'object-tracking']",57,3,7,0,1,Python,384,3,0,2,0,261,0,0,0,,,,,,,,,,,
bright2013/CorefAwareMRC,https://github.com/bright2013/CorefAwareMRC,FALSE,3/13/2022 1:12,[],11,1,2,0,1,Python,6213,0,0,1,0,2,0,0,0,,,,,,,,,,,
haryoa/stif-indonesia,https://github.com/haryoa/stif-indonesia,FALSE,10/23/2020 6:44,"['moses', 'style-transfer', 'moses-toolkit', 'supervised-experiments']",101,3,10,0,4,Forth,589,1,0,2,0,21,0,0,0,,,,,,,,,,,
cv-rits/DenseMTL,https://github.com/cv-rits/DenseMTL,FALSE,6/15/2022 1:58,"['attention-mechanism', 'cross-task', 'depth', 'mtl', 'multitask-learning', 'multitasking', 'normals', 'segmentation', 'semantic-segmentation', 'wacv']",21,5,1,1,1,Python,5300,1,0,1,1,13,0,0,0,,,,,,,,,,,
MaryamBoneh/MachineLearning-Course,https://github.com/MaryamBoneh/MachineLearning-Course,FALSE,8/10/2021 13:42,"['python', 'scikit-learn', 'scipy', 'matplotlib', 'numpy', 'adaline', 'knn-classification', 'knn-regression', 'perceptron']",12,1,0,0,1,Jupyter Notebook,4580,0,0,1,0,54,0,0,0,,,,,,,,,,,
r0bin-dood/sbu-rezi,https://github.com/r0bin-dood/sbu-rezi,FALSE,9/19/2022 20:58,[],6,1,2,0,2,Python,96001,0,0,1,0,19,0,0,0,,,,,,,,,,,
wzhouad/Contra-OOD,https://github.com/wzhouad/Contra-OOD,FALSE,9/6/2021 22:26,[],26,2,7,0,1,Python,10,0,0,1,0,4,0,0,0,,,,,,,,,,,
kamilest/brain-age-gnn,https://github.com/kamilest/brain-age-gnn,FALSE,10/27/2019 10:00,[],18,3,2,0,2,Jupyter Notebook,2649,0,0,1,0,579,0,0,0,,,,,,,,,,,
researchmm/SariGAN,https://github.com/researchmm/SariGAN,FALSE,10/2/2020 11:15,[],50,19,2,0,1,Python,31311,1,0,1,0,9,0,0,0,,,,,,,,,,,
qixinbo/OneButtonDeepLearning,https://github.com/qixinbo/OneButtonDeepLearning,FALSE,8/12/2021 8:11,19,2,4,0,1,Python,37531,0,0,1,0,52,0,0,0,,,,,,,,,,,,
obss/turkish-question-generation,https://github.com/obss/turkish-question-generation,FALSE,11/10/2021 15:21,"['question-generation', 'question-answering', 'turkish', 'mt5', 't5', 'nlp', 'transformers', 'xquad', 'multilingual', 'arxiv', 'neptune-ai', 'wandb']",23,1,2,1,1,Python,40,0,0,1,1,8,0,0,0,,,,,,,,,,,
megvii-research/mdistiller,https://github.com/megvii-research/mdistiller,FALSE,3/16/2022 9:03,"['pytorch', 'knowledge-distillation', 'computer-vision', 'deep-learning', 'cifar', 'coco', 'cvpr2022', 'imagenet']",409,7,56,1,1,Python,929,6,0,1,1,6,0,0,0,,,,,,,,,,,
blender-nlp/MolT5,https://github.com/blender-nlp/MolT5,FALSE,4/24/2022 21:03,[],45,4,6,0,2,Python,56047,0,0,1,0,30,0,0,0,,,,,,,,,,,
md-mohaiminul/ViS4mer,https://github.com/md-mohaiminul/ViS4mer,FALSE,4/4/2022 3:32,[],15,1,0,0,1,Jupyter Notebook,26843,4,0,1,0,21,0,0,0,,,,,,,,,,,
ChenyangQiQi/BSVD,https://github.com/ChenyangQiQi/BSVD,FALSE,7/13/2022 7:26,[],20,3,0,0,1,Python,724,2,0,1,0,6,0,0,0,,,,,,,,,,,
roholazandie/topical_language_generation,https://github.com/roholazandie/topical_language_generation,FALSE,1/14/2020 21:30,[],16,2,5,0,1,Python,1085,1,0,1,0,54,0,0,0,,,,,,,,,,,
jangirrishabh/look-closer,https://github.com/jangirrishabh/look-closer,FALSE,1/19/2022 3:16,[],19,1,2,0,1,Python,31395,1,0,1,0,6,0,0,0,,,,,,,,,,,
HLTCHKUST/Perplexity-FactChecking,https://github.com/HLTCHKUST/Perplexity-FactChecking,FALSE,4/22/2021 6:40,[],8,6,1,0,2,Python,2760,0,0,1,0,16,0,0,0,,,,,,,,,,,
MarceloSancinetti/epa-gop-pykaldi,https://github.com/MarceloSancinetti/epa-gop-pykaldi,FALSE,7/17/2020 21:17,[],17,4,5,0,2,Jupyter Notebook,468763,0,0,2,0,241,2,0,0,,,,,,,,,,,
shariqfarooq123/AdaBins,https://github.com/shariqfarooq123/AdaBins,FALSE,11/26/2020 20:12,[],527,14,132,1,2,Python,560,27,0,2,1,19,0,0,0,,,,,,,,,,,
bigscience-workshop/metadata,https://github.com/bigscience-workshop/metadata,FALSE,7/23/2021 15:55,[],17,17,7,0,7,Python,809,34,9,32,0,293,0,0,0,,,,,,,,,,,
384863451/invoice_ocr,https://github.com/384863451/invoice_ocr,FALSE,1/28/2022 2:43,[],29,1,16,0,1,Python,17558,6,0,1,0,13,0,0,0,,,,,,,,,,,
zerebom/hydra-pl-wandb-sample-project,https://github.com/zerebom/hydra-pl-wandb-sample-project,FALSE,12/10/2020 6:43,"['yaml', 'pytorch-lightning', 'python3']",10,1,1,0,1,Python,34,0,0,2,0,15,0,0,0,,,,,,,,,,,
bhagvank/NoCodeAIML,https://github.com/bhagvank/NoCodeAIML,FALSE,10/1/2021 19:36,[],5,3,4,0,2,Python,182638,1,1,4,0,15,1,0,0,,,,,,,,,,,
TheFoxFairy/VirtualNetworkEmbedding,https://github.com/TheFoxFairy/VirtualNetworkEmbedding,FALSE,8/8/2021 7:02,[],6,1,2,0,1,Python,12475,1,0,1,0,2,0,0,0,,,,,,,,,,,
jrgreen7/SYSC4906,https://github.com/jrgreen7/SYSC4906,FALSE,9/23/2019 16:48,[],12,5,39,0,3,Jupyter Notebook,110864,0,0,1,0,121,0,0,0,,,,,,,,,,,
facebookresearch/CMR,https://github.com/facebookresearch/CMR,FALSE,5/26/2021 21:59,[],11,4,1,0,2,Python,976811,1,0,3,0,7,1,0,0,,,,,,,,,,,
nhtlongcs/AIC2022-VER,https://github.com/nhtlongcs/AIC2022-VER,FALSE,3/18/2022 4:39,"['image-text-matching', 'retrieval', 'aicitychallenge', 'pytorch', 'pytorch-lightning']",9,2,0,0,3,Python,13192,3,0,1,0,393,0,0,0,,,,,,,,,,,
clvrai/leaps,https://github.com/clvrai/leaps,FALSE,10/15/2021 21:36,[],15,6,0,0,2,Python,43665,0,0,1,0,30,0,0,25,,,,,,,,,,,
ServiceNow/MiniTouch,https://github.com/ServiceNow/MiniTouch,FALSE,2/26/2021 21:02,[],7,7,5,0,3,Python,13412,3,2,2,0,14,0,0,0,,,,,,,,,,,
jbr-ai-labs/mamba,https://github.com/jbr-ai-labs/mamba,FALSE,1/20/2022 9:19,[],10,2,4,0,2,Python,51,0,0,1,0,6,0,0,0,,,,,,,,,,,
huseinzol05/malaya-speech,https://github.com/huseinzol05/malaya-speech,FALSE,8/22/2020 3:44,[],140,13,33,11,2,Jupyter Notebook,506898,0,0,12,11,597,0,0,0,,,,,,,,,,,
outerbounds/full-stack-ML-metaflow-tutorial,https://github.com/outerbounds/full-stack-ML-metaflow-tutorial,FALSE,3/16/2022 1:01,[],14,3,19,0,4,HTML,7350,4,3,9,0,51,0,0,0,,,,,,,,,,,
jmather625/climatehack,https://github.com/jmather625/climatehack,FALSE,2/6/2022 19:28,[],20,4,3,0,1,Jupyter Notebook,19733,0,0,1,0,3,0,0,0,,,,,,,,,,,
hyperparameters/tracking_via_colorization,https://github.com/hyperparameters/tracking_via_colorization,FALSE,7/21/2020 18:05,[],15,2,1,0,1,Python,17866,1,0,2,0,18,0,0,0,,,,,,,,,,,
DLLXW/data-science-competition,https://github.com/DLLXW/data-science-competition,FALSE,10/15/2020 2:27, 'pytorch-lightning', 'pytest', 'wandb', 'cookiecutter', 'cookiecutter-template']",7,2,0,0,1,Python,88,4,0,3,0,11,0,0,0,,,,,,,
amiretefaghi/E2F-GAN,https://github.com/amiretefaghi/E2F-GAN,FALSE,9/16/2021 16:28,[],5,1,3,0,1,Python,574,2,0,1,0,36,0,0,0,,,,,,,,,,,
abhimishra91/transformers-tutorials,https://github.com/abhimishra91/transformers-tutorials,FALSE,5/4/2020 6:37,"['transformers', 'nlp', 'natural-language-processing', 'deep-learning', 'bert', 'distilbert', 'pytorch', 'pytorch-tutorial', 'classification', 'named-entity-recognition', 't5', 'wandb']",662,10,159,0,5,Jupyter Notebook,494,16,1,1,0,53,0,0,7,,,,,,,,,,,
NingMiao/InstaAug,https://github.com/NingMiao/InstaAug,FALSE,5/24/2022 13:33,[],6,2,2,0,1,Python,217,0,0,4,0,28,0,0,0,,,,,,,,,,,
